title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Bite-Choicar,,"['Racing', 'Kids']",N/A,,TV,Ranked #18765,Members 369,"Chashin was selected by the legendary choicar ""Stormbone,"" as the strongest racer, and will showcase a new concept of bite racing.

Bite racing is a new racing game that never hits a rail with two cars chasing in a match. The bite-free rail running on the track creates a more realistic racing experience. Various types of super cars such as speed type, balance type, and power type create unique racing on 3 types of tracks (crash track, line track, outdoor race).

(Source: enewstoday.co.kr)",https://cdn.myanimelist.net/images/anime/1656/106927.jpg,https://myanimelist.net/anime/41638/Bite-Choicar
Robot Pulta,,"['Adventure', 'Comedy', 'Mecha', 'Kids']",N/A,,TV,Ranked #15398,Members 361,Stop-motion animation about robots; though mainly focusing on Pulta a white square robot.,https://cdn.myanimelist.net/images/anime/9/70637.jpg,https://myanimelist.net/anime/29375/Robot_Pulta
Neko Neko Nihonshi 5th Season,,"['Anthropomorphic', 'Historical', 'Parody', 'Samurai', 'Kids']",N/A,,TV,Ranked #14541,Members 355,Fifth season of Neko Neko Nihonshi.,https://cdn.myanimelist.net/images/anime/1112/106363.jpg,https://myanimelist.net/anime/41404/Neko_Neko_Nihonshi_5th_Season
Taeko no Nichijou 2nd Season,,"['Slice of Life', 'Workplace']",N/A,DLE,TV,Ranked #16413,Members 341,Sequel of Taeko no Nichijou.,https://cdn.myanimelist.net/images/anime/1263/108538.jpg,https://myanimelist.net/anime/42090/Taeko_no_Nichijou_2nd_Season
Konigiri-kun,,['Kids'],N/A,,TV,Ranked #13407,Members 324,A stop-motion anime using bentou ingredients as the characters.,https://cdn.myanimelist.net/images/anime/8/86112.jpg,https://myanimelist.net/anime/35696/Konigiri-kun
Liv & Bell,,"['Adventure', 'Kids']",N/A,,TV,Ranked #13743,Members 320,"A stop-motion animation about Liv, a curious little girl and Bell, a gluttonous hedgehog. Together they go on an adventure in a picture book. ",https://cdn.myanimelist.net/images/anime/6/70717.jpg,https://myanimelist.net/anime/29421/Liv___Bell
Otoppe,,"['Fantasy', 'Music', 'Kids']",N/A,,TV,Ranked #14896,Members 311,"The series follows a young girl named Shina who hopes to become the world's best DJ, and is interested in new sounds. Shina explores a mysterious world filled with Otoppe, strange creatures capable of unique sounds.",https://cdn.myanimelist.net/images/anime/4/85180.jpg,https://myanimelist.net/anime/35372/Otoppe
Poccolies,,"['Slice of Life', 'Kids']",N/A,Kachidoki Studio,TV,Ranked #15082,Members 309,"The 2018 LINE sticker set Poccolies is inspiring a series of anime shorts. The story of the sticker set is that a positive and honest boy named Patsuhiko lives on Pokkori Island, along with the shrewd and mysterious Ham, and a reliable older brother figure named Kangaroo. The sticker set follows their daily lives. 

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1806/105533.jpg,https://myanimelist.net/anime/41101/Poccolies
Oidon to,,"['Sports', 'Kids']",N/A,,TV,Ranked #14747,Members 285,A young boy tries to become as strong of a sumo wrestler as his father. ,https://cdn.myanimelist.net/images/anime/13/86114.jpg,https://myanimelist.net/anime/35698/Oidon_to
Keito no Yousei: Knit to Wool,,"['Fantasy', 'Kids']",N/A,,TV,Ranked #21252,Members 281,A stop-motion anime using knitted characters. Knit and Wool are yarn fairies who create a fun knitted play time at night.,https://cdn.myanimelist.net/images/anime/2/86111.jpg,https://myanimelist.net/anime/35695/Keito_no_Yousei__Knit_to_Wool
Unicorn no Kyupi,,"['Fantasy', 'Kids']",N/A,,TV,Ranked #16964,Members 275,"Unicorn no Kyupi is a helpful sprite that lives in the kitchen and polishes dirty pots and pans clean with its fluffy white body. Harigorou, a rival sprite shaped like a hedgehog, tries to interfere. 

(Source: Crunchyroll)",https://cdn.myanimelist.net/images/anime/1165/91319.jpg,https://myanimelist.net/anime/34990/Unicorn_no_Kyupi
Pakkororin,,['Kids'],N/A,,TV,Ranked #14939,Members 265,"A minute long children's anime that follows 3 siblings. Two brothers who are rectangular and circular shaped, and a sister who is triangluar shaped. They have unique personalities and foster growth and discovery through their play time.",https://cdn.myanimelist.net/images/anime/1134/93318.jpg,https://myanimelist.net/anime/38099/Pakkororin
Catch! Tiniping,Catch! Teenieping,"['Fantasy', 'Mahou Shoujo', 'School', 'Kids']",N/A,,TV,Ranked #18951,Members 253,"Catch! Teenieping revolves around mischievous creatures called Teenieping that like to enter people's minds, but their playful nature and magical powers can wreak havoc in their hosts' lives. When the Teenieping are set loose on Earth, Princess Romi of the Emotion Kingdom becomes an ordinary girl that has to turn into a magical girl to stop them, all while balancing her new civilian life as a worker for the Bakery Heartrose with her coworkers Ian, Kyle, and Jun.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1414/114460.jpg,https://myanimelist.net/anime/48343/Catch_Tiniping
Reizouko no Tsukenosuke!,,"['Comedy', 'Parody', 'Kids']",N/A,,TV,Ranked #15341,Members 244,A gag anime about foods in a refrigerator. The anime airs within the Oha Suta children's morning TV program and will receive a simultaneous manga serialization by Kazumata Oguri.,https://cdn.myanimelist.net/images/anime/1884/95217.jpg,https://myanimelist.net/anime/38451/Reizouko_no_Tsukenosuke
Pororo Donghwanala,Pororo Fairy Tale Story,"['Adventure', 'Fantasy', 'Kids']",N/A,,TV,Ranked #15130,Members 234,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1465/114524.jpg,https://myanimelist.net/anime/48250/Pororo_Donghwanala
Origami Ninja Koyankinte,,"['Comedy', 'Kids']",N/A,Directions,TV,Ranked #14849,Members 226,"Koyan, the Origami Ninja, came to Earth from his planet Origamio to find the magical stone ""Hapiton"" that has the ability to make people happy. On the way, he was joined by childhood friend Namin anda new friend Lublin. One day, a villain called Evilrun appeared. Evilrun has a black hole in her stomach and tries to inhale anything. Every time an event happens, Evilrun gets in the way of Koyan and friends. But what Evilrun's aim is remains a mystery...",https://cdn.myanimelist.net/images/anime/1860/106477.jpg,https://myanimelist.net/anime/41458/Origami_Ninja_Koyankinte
Washimo 8th Season,,"['Comedy', 'Sci-Fi', 'Slice of Life', 'School', 'Kids']",N/A,,TV,Ranked #17096,Members 174,Eighth season of the Washimo series.,https://cdn.myanimelist.net/images/anime/1135/119070.jpg,https://myanimelist.net/anime/41522/Washimo_8th_Season
Sigan Yeohaengja Luke,Time Traveler Luke,"['Action', 'Adventure', 'Sci-Fi', 'Kids']",N/A,,TV,Ranked #16137,Members 163,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1177/114519.jpg,https://myanimelist.net/anime/48262/Sigan_Yeohaengja_Luke
Mabeobsonyeo Dee Dee,,"['Fantasy', 'Mahou Shoujo', 'Kids']",N/A,,TV,Ranked #13826,Members 55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1373/125164.jpg,https://myanimelist.net/anime/48193/Mabeobsonyeo_Dee_Dee
Beuledeu Ibalso 2,Bread Barbershop 2,"['Comedy', 'Fantasy', 'Anthropomorphic']",N/A,,TV,Ranked #18730,Members 37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1865/129261.jpg,https://myanimelist.net/anime/53371/Beuledeu_Ibalso_2
Sinbi Apateu: Ghost Ball Double X,,"['Fantasy', 'Supernatural', 'Kids']",N/A,,TV,Ranked #16151,Members 27,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1517/130293.jpg,https://myanimelist.net/anime/48266/Sinbi_Apateu__Ghost_Ball_Double_X
Tian Guan Ci Fu,Heaven Official's Blessing,"['Action', 'Adventure', 'Drama', 'Supernatural', 'Historical']",8.40,Haoliners Animation League,ONA,Ranked #174,"Members 106,287","The heavens shake, the thunder rumbles, and Xie Lian appears with an apologetic smile—again! Eight hundred years prior, he was a beloved martial god, known as the Crown Prince of Xianle. Now, he ascends to the heavenly realm for the third time, but simply as a pitiful scrap-collecting god with no followers behind him. 

On his first mission, Xie Lian finds himself alone in the dark moonlit night. There, a gentle man dressed in red guides him through the forest. However, as abruptly as he appeared, the man suddenly dissipates into a swarm of silver butterflies.

Xie Lian later learns that this mysterious stranger was none other than Hua Cheng, the Crimson Rain Sought Flower, a Ghost King feared by both demons and gods alike. But before Xie Lian can figure out why Hua Cheng would help a Heavenly Official like himself, he meets San Lang. A young man possessing great knowledge on not only the Ghost King, but also the now forgotten Crown Prince, San Lang decides to accompany Xie Lian on his journey of unveiling the mysteries of the past.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1319/109301.jpg,https://myanimelist.net/anime/40730/Tian_Guan_Ci_Fu
Holo no Graffiti,Holo Graffiti,['Comedy'],8.29,Hololive Production,ONA,Ranked #251,"Members 48,599","From unraveling the secrets of opening and closing doors to defusing surprise packages more commonly known as bombs, there is never a dull day at the Hololive Production office! Holo no Graffiti follows an eccentric cast of Virtual YouTubers, also known as ""VTubers,"" going about their absurd yet hilarious daily lives, detailing all their cute moments and mishaps.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1259/110227.jpg,https://myanimelist.net/anime/44042/Holo_no_Graffiti
Puparia,,['Avant Garde'],7.63,,ONA,Ranked #1298,"Members 39,756",Independent short animation by Shingo Tamagawa.,https://cdn.myanimelist.net/images/anime/1308/110285.jpg,https://myanimelist.net/anime/44059/Puparia
Yingxiong Zai Lin,Hero Return,"['Action', 'Sci-Fi']",6.94,"Green Monster Team,             BigFireBird Animation",ONA,Ranked #4265,"Members 31,139","Zero was mankind’s first real superhero. Under his watch, countless other superheros appeared and followed in his footsteps. However, after 5 years of war, Zero disappeared without a trace.

(Source: zeroscans)",https://cdn.myanimelist.net/images/anime/1494/109747.jpg,https://myanimelist.net/anime/40979/Yingxiong_Zai_Lin
Vlad Love,,"['Comedy', 'Supernatural', 'School', 'Vampire']",5.87,Drive,ONA,Ranked #9910,"Members 30,721","Mitsugu Banba is a high school girl who finds meaning in donating blood. She frequently visits a blood bank to donate blood, despite being harshly treated by the nurse. One day, she encounters a beautiful girl who looks like she's from overseas at the blood bank. The pale girl looks like she's about to faint any minute, but then, she starts destroying the blood bank. The girl loses consciousness and Mitsugu takes her home... 

(Source: Official Website)",https://cdn.myanimelist.net/images/anime/1796/110394.jpg,https://myanimelist.net/anime/39990/Vlad_Love
Otona nya Koi no Shikata ga Wakaranee!,Adults Dunno How to Love!,"['Romance', 'Hentai']",5.78,Ether Kitten,ONA,Ranked N/A,"Members 14,016","Although Mio Sudou is popular and successful, five years after a failed engagement, she finds little interest in pursuing men. At a group date, she meets Shuuji Mashima—a professional consultant who seems to express a strong disinterest in women. But when Mio calls him out on his arrogance, Shuuji invites her to a hotel room to prove her initial impression wrong.

Despite it being their first sexual encounter in years, the two discover satisfaction and pleasure they never experienced before. Chasing that incomparable sensation, Mio and Shuuji work together to help each other find the once lost feeling of yearning. However, they may soon realize that their deepest desire is, in fact, the person standing in front of them.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1603/108938.jpg,https://myanimelist.net/anime/42714/Otona_nya_Koi_no_Shikata_ga_Wakaranee
Sekikashita Kusanagi,Snickers x Dr Stone,"['Comedy', 'Sci-Fi']",7.29,TMS Entertainment,ONA,Ranked #2577,"Members 13,357","In Sekikashita Kusanagi, Senkuu discovers an alternative way to revive petrified people–using Snickers! By feeding this chocolate to someone who has been petrified, that person will instantly revive just to have a taste of a Snickers bar. With this discovery, Senkuu uses Snickers to revive the famous comedian Kouki Kusanagi. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1170/111193.jpg,https://myanimelist.net/anime/43349/Sekikashita_Kusanagi
Wan Sheng Jie 2,All Saints Street 2,"['Comedy', 'Supernatural', 'Mythology']",7.95,,ONA,Ranked #642,"Members 8,512","""Dear Mom and Dad, it's already been a year since I left home. Don't worry- I'm doing great! I can take care of myself now. And I've learned to take care of others, too. Before, I never could have imagined having so many friends. But now, I can hardly imagine living without them. I think... Here, is my second home.""

It was all a lie.

Suspicion. Betrayal. Conspiracy. 

(Source: PV)",https://cdn.myanimelist.net/images/anime/1040/112897.jpg,https://myanimelist.net/anime/42640/Wan_Sheng_Jie_2
He Wei Dao x Hui Yeda Xiaojie Xiangyao Wo Gaobai,He Wei Dao x Kaguya-sama: Love is War,"['Comedy', 'Romance', 'School']",6.88,A-1 Pictures,ONA,Ranked #4500,"Members 7,904",Cup noodle ads featuring Kaguya-sama's characters.,https://cdn.myanimelist.net/images/anime/1513/110504.jpg,https://myanimelist.net/anime/44270/He_Wei_Dao_x_Hui_Yeda_Xiaojie_Xiangyao_Wo_Gaobai
Eternity: Shinya no Nurekoi Channel ♡,Eternity: Sweet Love Story,"['Romance', 'Hentai']",5.81,Seven,ONA,Ranked N/A,"Members 7,310",Anime adaptation of 12 romantic works from the Eternity Books manga label.,https://cdn.myanimelist.net/images/anime/1724/110698.jpg,https://myanimelist.net/anime/42414/Eternity__Shinya_no_Nurekoi_Channel_♡
Bear Bear Bear Kuma!,,"['Comedy', 'Isekai']",6.57,EMT Squared,ONA,Ranked #6089,"Members 7,178",Mini anime for Kuma Kuma Kuma Bear released weekly on the Kadokawa Anime YouTube channel.,https://cdn.myanimelist.net/images/anime/1584/109714.jpg,https://myanimelist.net/anime/43353/Bear_Bear_Bear_Kuma
Xie Wang Zhui Qi: Yishi Qingcheng,Be My Wife,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Martial Arts']",7.28,"KJJ Animation,             BigFireBird Animation",ONA,Ranked #2596,"Members 7,035","The well-known special agent, Su Luo, was betrayed and killed. And before she knew it, she was reborn as the most useless Fourth Lady in Su Residence within Bi Luo Land. The public despised her and scorned her, and Lord Jin is the only person who's trying to pursue her. With the help of Lord Jin, Su Luo went to participate in a test in the Holy Temple. They realized that Su Luo is a rare talent. Numerous factions and people tried to stop Su Luo from growing stronger for their own benefit. And, her mysterious identity will be revealed soon.

(Source: iQIYI)",https://cdn.myanimelist.net/images/anime/1385/110769.jpg,https://myanimelist.net/anime/44221/Xie_Wang_Zhui_Qi__Yishi_Qingcheng
Shi Yi Chang An: Mingyue Jishi You,Memory of Chang'an,"['Romance', 'Historical']",6.80,Ling San Wu Donghua,ONA,Ranked #4887,"Members 6,979","Princess Ming Yue and Li Qiang, the emperor's ninth prince, are forced to marry in order to keep the peace in their kingdoms. As the princess finally seems to be getting used to her new life in Chang'An (an ancient Chinese capital), there are plots hovering against her and the royal family.

(Source: Amazon)",https://cdn.myanimelist.net/images/anime/1789/109403.jpg,https://myanimelist.net/anime/41223/Shi_Yi_Chang_An__Mingyue_Jishi_You
Toutotsu ni Egypt Shin,"Oh, Suddenly Egyptian God","['Comedy', 'Fantasy', 'Slice of Life']",6.56,Typhoon Graphics,ONA,Ranked #6156,"Members 5,878","During the day, the Egyptian gods take their jobs very seriously. However, in their spare time, the deities enjoy themselves as much as they can by partaking in a wide range of activities. Toutotsu ni Egypt Shin gives insight into the energetic lives of the gods and the sudden chaos they find themselves in on a daily basis. 

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1955/107042.jpg,https://myanimelist.net/anime/41688/Toutotsu_ni_Egypt_Shin
Hakumei no Tsubasa: Expansion - Hoshi no Matsuri,Pokémon: Twilight Wings - The Gathering of Stars,"['Fantasy', 'Kids']",6.96,Studio Colorido,ONA,Ranked #4147,"Members 5,693",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1648/110089.jpg,https://myanimelist.net/anime/43568/Hakumei_no_Tsubasa__Expansion_-_Hoshi_no_Matsuri
Gekidan Nanatsu no Taizai,,"['Comedy', 'Fantasy', 'Supernatural']",5.59,,ONA,Ranked #11038,"Members 5,692","Mini anime of Nanatsu no Taizai parodying six fairy tales: ""Little Match Girl,"" ""Urashima Tarou,"" ""Tsuru no Ongaeshi,"" ""Snow White's Scary Adventures,"" ""The Honest Woodcutter,"" and ""Momotarou."" They were released daily on the official VAP Youtube channel and on the official Twitter account.",https://cdn.myanimelist.net/images/anime/1633/111052.jpg,https://myanimelist.net/anime/45567/Gekidan_Nanatsu_no_Taizai
Arknights,,"['Action', 'Fantasy', 'Video Game']",7.05,Yostar Pictures,ONA,Ranked #3741,"Members 4,339",A series of animated promotions for tower defense mobile game Arknights.,https://cdn.myanimelist.net/images/anime/1216/109447.jpg,https://myanimelist.net/anime/42163/Arknights
Tunshi Xingkong,Swallowed Star,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Martial Arts']",7.80,Sparkly Key Animation Studio,ONA,Ranked #902,"Members 4,148","One day, the RR virus of unknown origin appears on earth and disaster strikes the world. The infected animals mutate into terrifying monsters and attack on a large scale. When humans faced destruction, they built walls and founded cities as humanity’s last strongholds. The trials that mankind experiences during this period are called the “Nirvana Period”.

In such an extreme living environment, human physical strength also gradually evolved and developed, martial arts sprang up, and human physical strength was qualitatively increasing compared to before. And the best of them is called “Warriors”. 18-year-old Luo Feng also dreams of becoming one of them. Right now, he was about to take the college entrance exam and face a choice at a crossroads in his life, but suddenly a monster attack affects the trajectory of his life.

The first thing he had to face was the influence of the external environment which was exerted on him invisibly. Luo Feng’s family’s poor condition and difficult life. His parents could not give him more help and could only rely on his own efforts. In the end, under constant hard work, Luo Feng continued to explore his own potential and was recognized for his increased abilities and self-esteem. Not only that, Luo Feng not only shouldered the burden of supporting the family but also joined forces with other warriors of justice to face evil monsters, protect the land of mankind for the survival and development of better mankind. in the desperate situation of doomsday, can Luo Feng and the other warriors repel the monsters and successfully protect the human world?",https://cdn.myanimelist.net/images/anime/1188/110437.jpg,https://myanimelist.net/anime/44218/Tunshi_Xingkong
Toromitsu Musume no Hitou Service: Torottoro Churu Churu Gohoushi Sasete Kudasai,Melting Juice Lolis' Spa Services: Let Us Do Slurp-Slurp-Melting Care!,['Hentai'],6.63,,ONA,Ranked N/A,"Members 3,557","After successfully purchasing a cheap car with the earnings he made from countless hours of part-time work, a certain man can finally go to the hot spring inn he has been wanting to visit. However, he gets lost on the way there and instead stumbles upon a secret hot spring where he is welcomed by three cute girls—Hazuki, Amane, and Hina—who promptly give him a mushy, slippery, and gooey ""service"" comparable to heaven on Earth.

[Written by MAL Rewrite]
",https://cdn.myanimelist.net/images/anime/1342/110205.jpg,https://myanimelist.net/anime/43791/Toromitsu_Musume_no_Hitou_Service__Torottoro_Churu_Churu_Gohoushi_Sasete_Kudasai
"Ayanami Rei, Hajimete no Kuchibeni","Ayanami Rei, First Lipstick",[],5.75,Khara,ONA,Ranked #10354,"Members 3,486",Lipstick advertisement involving Rei Ayanami.,https://cdn.myanimelist.net/images/anime/1576/110060.jpg,https://myanimelist.net/anime/43751/Ayanami_Rei_Hajimete_no_Kuchibeni
Holy Knight Light,,"['Action', 'Fantasy']",7.17,Yostar Pictures,ONA,Ranked #3187,"Members 3,485","An animated short for the Arknights smartphone game's 1-year anniversary.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1829/110959.jpg,https://myanimelist.net/anime/45574/Holy_Knight_Light
Munou na Nana Mini Anime,,"['Comedy', 'Supernatural', 'Shounen']",5.76,Bridge,ONA,Ranked #10319,"Members 3,292",Mini anime for Munou na Nana released weekly on the official Twitter and website.,https://cdn.myanimelist.net/images/anime/1587/109132.jpg,https://myanimelist.net/anime/42831/Munou_na_Nana_Mini_Anime
Attack Zero x Evangelion,,['Slice of Life'],5.23,"Wit Studio,             Studio DURIAN",ONA,Ranked #12178,"Members 3,061",Web commercial for chemical and cosmetics company Kao's Attack ZERO detergent line in collaboration with the Neon Genesis Evangelion franchise.,https://cdn.myanimelist.net/images/anime/1662/110189.jpg,https://myanimelist.net/anime/43745/Attack_Zero_x_Evangelion
Mars Red: Zero Kikan Nippou,,['Comedy'],5.58,Signal.MD,ONA,Ranked #11055,"Members 2,469",Mini web anime streamed online leading up to the Mars Red TV anime premiere.,https://cdn.myanimelist.net/images/anime/1965/110358.jpg,https://myanimelist.net/anime/44129/Mars_Red__Zero_Kikan_Nippou
Gundam Build Divers: Battlogue,Gundam Build Divers Battlogue,"['Action', 'Sci-Fi', 'Mecha']",6.54,Sunrise Beyond,ONA,Ranked #6275,"Members 2,387","It's the highlight of GBN's anniversary event, the ""Gunpla Battle One-Day Battle Royal""!

Participants are selected from the Divers who played most passionately this season, and they're fighting in machines randomly assigned mainly from those Gunpla ranked highest by all Divers in the Great Gunpla Ballot! Now the final round is about to begin, with the tough fighters who've won their respective blocks! There, an unpredictable, super special, never-seen-before Gunpla dream battle will... START!!!

(Source: AniDB)",https://cdn.myanimelist.net/images/anime/1436/110252.jpg,https://myanimelist.net/anime/44050/Gundam_Build_Divers__Battlogue
Kusoge tte Iuna! Animation,Don't Call Us a Junk Game!,"['Comedy', 'Video Game']",5.33,Charaction,ONA,Ranked #11886,"Members 2,190","The story centers on an RPG that people call ""kusoge"" (""crap-tier game,"" referring to games with quirky or badly implemented mechanics and design). The main character Lidays decides to change the game's story, meeting with other characters while the game isn't being played. But as they flub their lines, the situation spirals out of control.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1046/111081.jpg,https://myanimelist.net/anime/42946/Kusoge_tte_Iuna_Animation
Boukyaku Battery,,"['Sports', 'School', 'Team Sports', 'Shounen']",6.14,MAPPA,ONA,Ranked #8517,"Members 2,115","The story follows a group of baseball players who after having quit playing baseball are reunited by fate after enrolling in the same university. At the time the university did not have a baseball team, so the group who have previously faced off against each other throughout the years form a team and start playing once again, reviving their passion for the sport.

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1216/113444.jpg,https://myanimelist.net/anime/42829/Boukyaku_Battery
Wan Jie Fa Shen,God of Ten Thousand Realms,"['Adventure', 'Fantasy', 'Romance', 'Martial Arts']",7.18,Ruo Hong Culture,ONA,Ranked #3138,"Members 2,112","At the end of the calendar 2020, the continent of Stern, which has reached the end of civilization due to the exhaustion of magic elements, ushered in the destruction of the continent under the void storm. Ye Xuan, the last god of law in the mainland, unexpectedly awakened in the era of the prosperous magic civilization three thousand years ago and became an ordinary student at the Sith Magic Academy on the border of the Kingdom of Orlando in the northwest of the mainland. In order to save the mainland and prevent the end from coming, Ye Xuan began to explore the mystery of the dark turmoil that led to the depletion of magical elements in the mainland three thousand years ago, to prevent the mainland crisis.

(Source: Donghua Info)",https://cdn.myanimelist.net/images/anime/1077/111009.jpg,https://myanimelist.net/anime/45196/Wan_Jie_Fa_Shen
Qin Xia,The Warrior From Qin,"['Action', 'Adventure', 'Fantasy']",6.20,,ONA,Ranked #8200,"Members 1,856","Across thousands of years, a terracotta warrior comes back to life! With a girl who looks exactly like his sister-in-law, they fight crimes and become heroes to bring back justice!

(Source: WeComics)",https://cdn.myanimelist.net/images/anime/1076/109488.jpg,https://myanimelist.net/anime/42947/Qin_Xia
Xue Ying Ling Zhu 2nd Season,,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Historical', 'Martial Arts']",7.33,Mili Pictures,ONA,Ranked #2381,"Members 1,834",The second season of Xue Ying Ling Zhu.,https://cdn.myanimelist.net/images/anime/1822/110970.jpg,https://myanimelist.net/anime/45599/Xue_Ying_Ling_Zhu_2nd_Season
Huyao Xiao Hongniang: Mu Tiancheng,,"['Comedy', 'Drama', 'Romance', 'Supernatural', 'Historical']",6.82,Haoliners Animation League,ONA,Ranked #4808,"Members 1,819",The tenth season of Huyao Xiao Hongniang.,https://cdn.myanimelist.net/images/anime/1047/110338.jpg,https://myanimelist.net/anime/44097/Huyao_Xiao_Hongniang__Mu_Tiancheng
Shaonu Qianxian: Renxing Xiao Juchang 2,,"['Comedy', 'Sci-Fi', 'Anthropomorphic', 'Military']",6.80,BigFireBird Animation,ONA,Ranked #4886,"Members 1,758",Second season of Shaonu Qianxian: Renxing Xiao Juchang.,https://cdn.myanimelist.net/images/anime/1331/109369.jpg,https://myanimelist.net/anime/42949/Shaonu_Qianxian__Renxing_Xiao_Juchang_2
Mamono-tachi no Kunou,,['Comedy'],6.00,"Doga Kobo,             AQUA ARIS",ONA,Ranked #9239,"Members 1,670",Chibi shorts to Maou-jou de Oyasumi released on the anime's Twitter page.,https://cdn.myanimelist.net/images/anime/1674/112039.jpg,https://myanimelist.net/anime/47811/Mamono-tachi_no_Kunou
2.43: Seiin Koukou Danshi Volley-bu Mini Anime,,"['Slice of Life', 'Team Sports']",5.34,,ONA,Ranked #11855,"Members 1,646","Mini anime introducing the characters, released on the official Twitter.",https://cdn.myanimelist.net/images/anime/1521/111149.jpg,https://myanimelist.net/anime/46000/243__Seiin_Koukou_Danshi_Volley-bu_Mini_Anime
Jue Shi Wu Hun,,"['Action', 'Fantasy', 'Martial Arts']",6.64,Soyep,ONA,Ranked #5728,"Members 1,626","In the continent of Longmai, thousands of clans stand tall, countless sects exist, and cultivation is the way of life. The strong can do anything they want while the weaklings live like ants. Youngster Chen Feng has an incomplete dan region, causing him to be unable to cultivate, he withstood countless sneers directed at him. Until he obtained a mysterious dragon bloodline, breaking out of his cocoon and opening a new chapter to his life! Coquettish demonic fox spirits, cold female emperors, demon girls or princesses from a prestigious clan, all of them jump into my embrace. With the unparalleled inheritance, I will manifest the strongest martial spirit, obtain all the beauties and look down from the heavens.

(Source: AC.QQ, translated)",https://cdn.myanimelist.net/images/anime/1183/110438.jpg,https://myanimelist.net/anime/43626/Jue_Shi_Wu_Hun
Wo Jia Da Shixiong Shi Ge Fanpai,What's Wrong with My Big Brother,"['Action', 'Adventure', 'Comedy', 'Historical', 'Martial Arts']",6.90,,ONA,Ranked #4389,"Members 1,577",Second season of Wo Jia Da Shixiong Naozi You Keng.,https://cdn.myanimelist.net/images/anime/1764/109493.jpg,https://myanimelist.net/anime/42950/Wo_Jia_Da_Shixiong_Shi_Ge_Fanpai
2.43 Mini Anime: Volleyball Kouza,,"['Sports', 'School', 'Team Sports']",5.20,,ONA,Ranked #12254,"Members 1,566",Short episodes with super-deformed characters posted on the official Twitter account and the official YouTube channel.,https://cdn.myanimelist.net/images/anime/1194/111069.jpg,https://myanimelist.net/anime/45585/243_Mini_Anime__Volleyball_Kouza
Chu Feng: Yi Dian Zhi Zi,,"['Action', 'Fantasy', 'Romance', 'Sci-Fi', 'Mecha']",6.09,Thundray,ONA,Ranked #8797,"Members 1,564","Ordinary high school student Haoxuan Sun was taken hostage in a seemingly robbery and rescued by a girl wearing winged battledress with bee bionics designs. Haoxuan Sun’s peaceful life was stirred by the girl – human bioengineering weapon Vanguard Liuli. Discovered that he is the ""Son of Eden"" wanted by all the great powers, Haoxuan Sun and Liuli have been searching for the truth and fight against the so-called destiny. At the same time, people around Haoxuan Sun, senpai Ye Bai who he has a crash on, his best friend, and many others, were discovered to have a second identities.

The new BEE anime is based on the original manga plot. In addition, BEE manga's author Baimao personally joined the production team. The new BEE will also include two subplots entirely new to the viewers.

(Source: u17)",https://cdn.myanimelist.net/images/anime/1140/110288.jpg,https://myanimelist.net/anime/44062/Chu_Feng__Yi_Dian_Zhi_Zi
Wo Shi Da Shenxian,I Am A Great God,"['Action', 'Fantasy', 'Martial Arts']",6.71,CG Year,ONA,Ranked #5349,"Members 1,340","At the age of seven, the very short-lived child prodigy, who was growing too fast, returned to the immortal world to prevent his abnormal growing. From then on, with his gifted brain and wisdom he obtained from earth, he walked in path immortality to became the legendary god to return his normal life...

(Source: MU)",https://cdn.myanimelist.net/images/anime/1255/110963.jpg,https://myanimelist.net/anime/44513/Wo_Shi_Da_Shenxian
